1775205756.152767, 63.86, -382.11, 1, 1
1775205756.193748, 64.90, -369.09, 1, 1
1775205756.234812, 65.65, -363.27, 1, 1
1775205756.275952, 65.93, -342.62, 1, 1
1775205756.316763, 66.07, -324.29, 1, 1
1775205756.357907, 66.04, -331.84, 1, 1
1775205756.3988962, 66.15, -370.07, 1, 1
1775205756.4395971, 66.11, -382.05, 1, 1
1775205756.480512, 66.34, -395.64, 1, 1
1775205756.52209, 66.36, -398.11, 1, 1
1775205756.562815, 66.28, -398.49, 1, 1
1775205756.6037629, 66.53, -412.79, 1, 1
1775205756.644746, 66.61, -418.43, 1, 1
1775205756.685875, 66.65, -421.95, 1, 1
1775205756.7671092, 66.67, -424.16, 1, 1
1775205756.8074958, 66.63, -423.73, 1, 1
1775205756.848395, 66.60, -422.58, 1, 1
1775205756.8893728, 66.58, -421.87, 1, 1
1775205756.93127, 66.57, -421.69, 1, 1
1775205756.971818, 66.72, -427.95, 1, 1
1775205757.0131588, 66.44, -417.56, 1, 1
1775205757.054158, 66.64, -428.25, 1, 1
1775205757.09501, 66.68, -431.40, 1, 1
1775205757.134794, 66.56, -427.92, 1, 1
1775205757.175989, 66.50, -425.54, 1, 1
1775205757.217845, 66.64, -430.63, 1, 1
1775205757.259273, 66.68, -432.30, 1, 1
1775205757.300096, 66.50, -425.24, 1, 1
1775205757.3413088, 66.68, -435.19, 1, 1
1775205757.38225, 66.94, -450.76, 1, 1
1775205757.423284, 67.12, -461.60, 1, 1
1775205757.464275, 67.27, -469.48, 1, 1
1775205757.505514, 67.33, -473.59, 1, 1
1775205757.5465019, 68.23, -481.27, 1, 1
1775205757.58743, 69.00, -515.22, 1, 1
1775205757.628496, 69.65, -543.57, 1, 1
1775205757.669433, 70.00, -536.06, 1, 1
1775205757.710326, 70.35, -535.05, 1, 1
1775205757.751733, 70.73, -540.44, 1, 1
1775205757.792659, 71.04, -556.55, 1, 1
1775205757.833825, 71.35, -571.24, 1, 1
1775205757.87472, 71.64, -576.39, 1, 1
1775205757.915709, 71.82, -578.11, 1, 1
1775205757.9566631, 71.91, -578.29, 1, 1
1775205757.997612, 71.93, -576.03, 1, 1
1775205758.038771, 71.90, -572.83, 1, 1
1775205758.0796869, 71.80, -567.86, 1, 1
1775205758.120736, 71.62, -561.29, 1, 1
1775205758.160102, 71.17, -548.63, 1, 1
1775205758.2019022, 70.80, -536.70, 1, 1
1775205758.242034, 70.49, -526.56, 1, 1
1775205758.284819, 70.24, -520.45, 1, 1
1775205758.3262389, 69.82, -500.16, 1, 1
1775205758.3669949, 70.11, -529.33, 1, 1
1775205758.4078772, 70.40, -553.66, 1, 1
1775205758.4477718, 70.63, -573.33, 1, 1
1775205758.489394, 70.79, -588.46, 1, 1
1775205758.5298848, 70.93, -600.57, 1, 1
1775205758.57165, 71.04, -610.06, 1, 1
1775205758.6129038, 71.13, -618.45, 1, 1
1775205758.6538591, 71.21, -625.36, 1, 1
1775205758.694727, 71.29, -631.29, 1, 1
1775205758.735122, 71.33, -635.43, 1, 1
1775205758.776772, 71.36, -639.14, 1, 1
1775205758.817593, 71.39, -641.51, 1, 1
1775205758.858864, 71.37, -642.41, 1, 1
1775205758.8998048, 71.41, -644.93, 1, 1
1775205758.940879, 71.48, -647.54, 1, 1
1775205758.981908, 71.50, -648.03, 1, 1
1775205759.021517, 71.47, -648.03, 1, 1
1775205759.064341, 71.43, -647.02, 1, 1
1775205759.1041028, 71.44, -648.22, 1, 1
1775205759.146007, 71.40, -647.17, 1, 1
1775205759.227541, 71.41, -647.54, 1, 1
1775205759.2682948, 71.42, -648.03, 1, 1
1775205759.312135, 71.41, -648.03, 1, 1
1775205759.350146, 71.41, -648.22, 1, 1
1775205759.390986, 71.40, -647.78, 1, 1
1775205759.4321, 71.37, -647.42, 1, 1
1775205759.4732459, 71.35, -646.54, 1, 1
1775205759.514126, 71.37, -647.03, 1, 1
1775205759.555255, 71.35, -646.62, 1, 1
1775205759.596208, 71.29, -645.10, 1, 1
1775205759.637464, 71.27, -644.48, 1, 1
1775205759.678245, 71.28, -644.78, 1, 1
1775205759.719171, 71.29, -645.43, 1, 1
1775205759.760313, 71.30, -645.74, 1, 1
1775205759.801162, 71.32, -646.39, 1, 1
1775205759.8423948, 71.29, -645.31, 1, 1
1775205759.8832278, 71.29, -645.45, 1, 1
1775205759.924285, 71.32, -646.36, 1, 1
1775205759.9650612, 71.25, -644.29, 1, 1
1775205760.00619, 71.25, -644.83, 1, 1
1775205760.047272, 71.23, -643.86, 1, 1
1775205760.08833, 71.26, -644.69, 1, 1
1775205760.1293912, 71.29, -645.55, 1, 1
1775205760.170652, 71.31, -645.84, 1, 1
1775205760.211554, 71.26, -643.87, 1, 1
1775205760.252144, 71.30, -644.70, 1, 1
1775205760.293771, 71.31, -644.76, 1, 1
1775205760.3345711, 71.31, -644.41, 1, 1
1775205760.3757389, 71.31, -644.73, 1, 1
1775205760.416762, 71.31, -644.78, 1, 1
1775205760.4566631, 71.32, -645.22, 1, 1
1775205760.4992929, 71.29, -644.38, 1, 1
1775205760.539554, 71.28, -644.10, 1, 1
1775205760.5807512, 71.26, -643.68, 1, 1
